GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,2467203,2467203.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE60-64,60-64 years,,FMLE,Female,,,,,,,,0.011,0.01136,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,0.017,0.01680,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,66544.88,66544.88000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,55154.52,55154.52000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,239065.5,239065.50000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2012,2012,,AMR,2012,2012,Americas,,NIC,Nicaragua,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,7.7,7.65592,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,0.004,0.00361,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,72.2,72.16593,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,0.003,0.00287,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,279.697,279.69710,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,5704806,5704806.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,0.003,0.00278,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,4741387,4741387.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,0.004,0.00407,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,90525.58,90525.58000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,447310,447310.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,24.8,24.82730,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,0.103,0.10318,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,9453.231,9453.23100,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,14485.99,14485.99000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,190867.7,190867.70000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,0.017,0.01701,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,98324.91,98324.91000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,0,0.00028,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,97897.32,97897.32000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,487572.8,487572.80000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,64.5,64.48141,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,59.7,59.71416,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,0.008,0.00834,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,0.012,0.01163,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,1106.29,1106.29000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,3410847,3410847.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.007,0.00722,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,2487224,2487224.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,0.016,0.01649,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,82321.58,82321.58000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,358104,358104.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,12.9,12.90169,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,242224.3,242224.30000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2013,2013,,AMR,2013,2013,Americas,,NIC,Nicaragua,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,7.7,7.72291,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,0.003,0.00344,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,337.135,337.13480,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,744.331,744.33090,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,5730704,5730704.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,0.003,0.00274,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,94084,94084.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,90696.29,90696.29000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,448221.4,448221.40000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,436283.9,436283.90000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,33,32.97773,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,0.053,0.05259,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,25,24.98073,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,0.101,0.10145,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,9375.38,9375.38000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,936165.7,936165.70000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,632323.4,632323.40000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGELT1,<1 year,,FMLE,Female,,,,,,,,0.017,0.01650,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,98373.92,98373.92000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,490107.5,490107.50000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,69.6,69.55206,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,487914.1,487914.10000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,59.9,59.91820,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,0.005,0.00476,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,556.801,556.80100,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,1088.7,1088.70000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,3432688,3432688.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.007,0.00708,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,82637.93,82637.93000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,76197.15,76197.15000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,360413.6,360413.60000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,13,13.00645,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,1,1.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2014,2014,,AMR,2014,2014,Americas,,NIC,Nicaragua,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,7.8,7.78766,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2015,2015,,AMR,2015,2015,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,0.003,0.00334,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2015,2015,,AMR,2015,2015,Americas,,NIC,Nicaragua,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,327.766,327.76560,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2015,2015,,AMR,2015,2015,Americas,,NIC,Nicaragua,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,163.315,163.31530,,,,,
